track_id,name,Lyric ID,Lyrics
63xBnyUVKIupzjHno4wFs3,Into The Great Wide Open,403477,"Eddie waited 'til he finished high school  He went to Hollywood, got a tattoo  He met a girl out there with a tattoo too  The future was wide open  They moved into a place they both could afford  He found a night club he could work at the door  She had a guitar and she taught him some chords  The sky was the limit  Into the great wide open  Under them skies of blue  Out in the great wide open  A rebel without a clue  The papers said Ed always played from the heart  He got an agent and a roadie named Bart  They made a record and it went in the chart  The sky was the limit  His leather jacket had chains that would jingle  They both met movie stars, partied and mingled  Their A&R man said, ""I don't hear a single""  The future was wide open  "
46kCzTrwMMjUh4By11wvxc,Two Gunslingers,403473,"Two gunslingers walked out  In the street and one said  ""I don't want to fight no more""  And the other gunslinger  Thought about it and said  ""Yeah  What are we fighting for?  I'm taking control of my life  I'm taking control of my life  I'm taking control of my life now  Right now, oh yeah""  Well the crowd that assembled  For the gun fight  Were let down  Everyone hissed and booed  And a stranger told his mrs  ""That's the last one of these gunfights  You're ever going to drag me to  I'm takin' control of my life  I'm takin' control of my life  I'm takin' control of my life  Now, right now, oh yeah.""  Well the two gunslingers  Went ridin' out of town and  Were never heard from no more  And there ain't been a gunfight  For a long time  Maybe never, but nobody  Knows for sure  "
0QXX3wBM2quMca45ptpjfZ,The Dark Of The Sun,403480,"In the dark of the sun will you save me a place?  Give me hope, give me comfort, get me to  A better place?  I saw you sail across a river  Underneath orion's sword  In your eyes there was a freedom  I had never known before  Hey, yeah, yeah, in the dark of the sun  We will stand together  Yeah we will stand as one in the dark of the sun  Past my days of great confusion  Past my days of wondering why  Will i sail into the heavens  Constellations in my eyes?  "
1yVRnCEy5qXzwwaWaq4NB9,All Or Nothin',833850,"Your daddy was a Sgt. Major  You didn't wanna but he made you  Wipe his brass from time to time  It left a picture in your mind  You know? You know?  You want it all, you want it all  All or nothin', you want it all  Here am I a fallen arrow  My load is wide, my street is narrow  My skin is thicker, my heart is tougher  I don't mind workin', but I'm scared to suffer  You know? You know?    Sweet chariots of L.A. swing low  At twilight time the smog makes a rainbow  So keep one eye on the weather  You had it good, you wanted better  You know? You know?  "
0l1P0R2Pzbq8OmUTD0Btsj,All The Wrong Reasons,834033,"Trouble blew in on a cold dark wind  It came without no warning  And that big ol' house went up for sale  They were on the road by morning  Oh, the days went slow, into the changing season  Oh, out in the cold, for all the wrong reasons  Well she grew up hard and she grew up fast  In the age of television  And she made a vow to have it all  It became her new religion  Oh, down in her soul, it was an act of treason  Oh, down they go for all the wrong reasons  Where the sky begins the horizon ends  Despite the best intentions  And a big ol' man goes up for sale  He becomes his own invention  Oh, the days go slow into the changing season  Oh, bought and sold, for all the wrong reasons  Oh, down they go for all the wrong reasons"
1yngi3VtkrxvSVIzEjVmuG,Too Good To Be True,403490,Her imagination ran wild  Could this really happen to me?  She could barely hold back the tears  It was too good to be true  It was too good to be true  It was too good to be true  Everything that she'd waited for  Everything that she'd dared to dream  Suddenly was outside her door    There was no talk of giving in  And just as hope was wearing thin  Her eyes were like a child again  Too good to be true  Morning on the outskirts of town  Sitting in the traffic alone  You don't know what it means to be free  
3m8w70z3xjmSjpc30Bn2T2,Out In The Cold,835056,"The day fell down, the air got cold  I walked out in the street  Daydreamed for a mile or two  Staring at my feet  Like a workin' boy, out of luck  Fallin' through the cracks  Night rolled in, I turned back home  A hard wind at my back  I'm out in the cold   Body and soul   There's nowhere to go   I'm out in the cold   Well I woke up  My brain was stunned  I could not come around  I reached out to grab my keys  Tumbled to the ground  I thought of you  Starry eyed  I wondered where we stand  Did I just fall from your arms  Down into your hands  I'm out in the cold   Body and soul   There's nowhere to go   I'm out in the cold   I'm out  Standin' in a doorway  I'm out  Walkin' around  Hands in my pockets  I'm out in the cold   Body and soul   There's nowhere to go   I'm out in the cold "
1lgacJl0bzYRVm1pNNYzVk,You And I Will Meet Again,403493,"You and I will meet again  When we're least expecting it  One day in some far off place  I will recognize your face  I won't say goodbye my friend  For you and I will meet again  I heard you singing to no one  I saw you dancing all alone  One day you belonged to me  Next day I just wouldn't know  One day all the rules will bend  And you and I will meet again  I've got a feeling  I've got a feeling so strong  Maybe someday our paths will cross  A red-winged hawk is circling  The blacktop stretches out for days  How could I get so close to you  And still feel so far away?  I hear a voice come on the wind  Saying you and I will meet again  I don't know how, I don't know when  But you and I will meet again"
7mv6tR9QRBNhHGRjv34FUp,Makin' Some Noise,403497,"When I was a young boy  I was working for the state  I wasn't making much money  I was staying out late  Go down at nighttime and  Play music in the bars  Take my breaks out underneath the stars  I was making some noise  I was a working boy up at the top of my voice  Saying, ""Look at me mama I'm making some noise""  I had to rock the boat, I had to shake the tree  To see what would fall down on me  I thought, ""Maybe I can make it if I never give in  I been down before, I ain't going down again""    From across the canyon a guitar plays  Through an amplifier on long delay  It was an old melody, I recognized the song  I had an amplifier too, so I played along  I'm making some noise, I'm still a working boy  Up at the top of my voice  Saying, ""Look at me mama I'm making some noise""  I'm making some noise, I been a long gone boy"
0736w0GUZoRcKXXx3oyirg,Built To Last,403499,Somewhere out my doorway  Somewhere down my block  I can hear her heartbeat  In rhythm with my clock  I want her more than diamonds  I want her more than gold  I want her more than anything anyone could hold  We were built to last  On until forever  The world is changing fast  But our love was built to last  She has followed me down  Along those empty streets  She has followed me where the rain would fall in sheets  And I know I been changing  Changing like the wind  I was feeling burned out  I got tired of it    So come to me my darling  Hold me while I sleep  I know you feel lost  But you're not in too deep  
2AFJkvRUFVx0MccykGaHV2,Jammin' Me,403252,"You got me in a corner  You got me against the wall  I got nowhere to go  I got nowhere to fall  Take back your insurance  Baby nothing's guaranteed  Take back your  acid rain  Let your T.V. bleed  You're jammin' me, you're jammin' me  Quit jammin' me  Baby you can keep me painted in a corner  You can walk away, but it's not over  Take back your angry slander  Take back your pension plan  Take back  your ups and downs of your life  In raisin-land  Take back  Vanessa Redgrave  Take back  Joe Piscopo  Take back Eddie Murphy  Give them all some place to go    Take back your  Iranian torture  And the Apple in young Steve's eye  Yeah take back your losing streak  Check your front wheel drive  Take back Pasadena  Take back  El Salvador  Take back  that country club  They're trying to build outside my door"
